business_id,bar_nightlife_crowd,bar_vibes_live_music,brunch_breakfast,cafe_coffee_reading_terminal,casual_payment_ordering,chef_specials_platters,cocktail_bars_speakeasy,comfort_food_sandwiches,craft_beer_sports_bars,customer_service_quality,desserts_bakery,dinner_happy_hour,fine_dining_tasting_menu,food_trucks_trendy_spots,markets_grocery_shopping,outdoor_street_seating,overall_food_quality,philly_neighborhood_gems,quick_fresh_lunch,service_wait_time,small_plates_cocktails,spicy_asian_flavors,unique_quirky_dining,value_portion_size,venue_location_experience,business_name,address,categories,business_stars,review_count,is_open,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,dominant_topic,dominant_topic_score,topic_diversity,overall_sentiment,romantic_score,solo_work_score,family_score,group_celebration_score,hidden_gem_score
4PyqPHAiFopyZZlLcLQuVg,0.0237,0.0244,0.0405,0.0186,0.0222,0.026,0.0304,0.0907,0.0159,0.0216,0.0131,0.0836,0.0313,0.0,0.013,0.0165,0.0413,0.1587,0.0599,0.2815,0.0269,0.0127,0.0378,0.0494,0.019,Doliva Evoo Pizza & Grill,1009 N Bodine St,"American (Traditional), Italian, Restaurants, Pizza",4.5,83,1,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,12:0-22:0,Unique & Quirky Dining,0.2815,5,0.7341,0.0273,0.2225,0.2242,0.0263,0.0896
uQJNNTRWTj1SYtapTL0y_A,0.0333,0.0254,0.0176,0.0131,0.0232,0.0252,0.0397,0.0668,0.0142,0.03,0.0127,0.0653,0.0255,0.0239,0.0208,0.0185,0.0481,0.129,0.0499,0.3517,0.0118,0.012,0.026,0.0616,0.024,Original Pete's Pizza and Wings,7229 Passyunk Ave,"Sandwiches, Restaurants, Pizza, Chicken Wings",3.5,66,1,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-23:0,9:0-23:0,9:0-22:0,Cocktail Bars & Speakeasy,0.3517,5,0.4483,0.0287,0.2149,0.2195,0.0332,0.0779
DRMEopD9Td8OoDk-JWm1Rw,0.0204,0.0234,0.0244,0.0167,0.02,0.0326,0.0201,0.081,0.0154,0.0175,0.014,0.0755,0.0388,0.0229,0.0167,0.019,0.0626,0.1268,0.0495,0.2812,0.0139,0.0664,0.0215,0.0476,0.0174,Xi'an Sizzling Woks,902 Arch St,"Noodles, Diners, Restaurants, Chinese, Seafood, Soup",3.5,215,1,11:0-21:30,,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,11:0-21:30,Spicy & Asian Flavors,0.2812,6,0.5555,0.0273,0.2191,0.2214,0.0212,0.0714
8pqdJjefYq-a9IBSJJmKwA,0.0247,0.0378,0.0422,0.0161,0.0189,0.0273,0.0281,0.071,0.0295,0.0162,0.0279,0.1186,0.0375,0.0206,0.0172,0.0223,0.0534,0.1406,0.0411,0.2388,0.0275,0.0173,0.0303,0.0445,0.0203,The Dandelion,124 S 18th St,"British, Restaurants, Gastropubs, Bars, Nightlife",4.0,2497,1,0:0-0:0,11:30-22:0,11:30-22:0,11:30-22:0,17:0-21:0,10:0-23:0,10:0-22:0,Brunch & Breakfast,0.2388,5,0.8573,0.0304,0.2154,0.2248,0.0298,0.0787
fixjFaCYK2yDz5F-L2ASeg,0.0227,0.0226,0.0321,0.0157,0.0286,0.0208,0.0241,0.0693,0.0154,0.0236,0.0167,0.0655,0.0276,0.0305,0.0235,0.0146,0.0515,0.1131,0.0726,0.3408,0.0249,0.0243,0.0179,0.0482,0.0193,Muscle Maker Grill,2550 Grant Ave,"Food, American (New), Salad, Juice Bars & Smoothies, Wraps, Restaurants",2.5,92,1,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,Quick & Fresh Lunch,0.3408,6,0.5213,0.0231,0.2251,0.2222,0.0232,0.0651
FD7gMovIYQmhdn23Iq91zQ,0.026,0.0364,0.0246,0.02,0.0236,0.0264,0.0254,0.1216,0.0153,0.0241,0.014,0.0701,0.0212,0.0215,0.0189,0.0244,0.0471,0.1416,0.0491,0.2725,0.0135,0.0139,0.0276,0.0625,0.0243,Lorenzo & Sons Pizza,305 S St,"Pizza, Italian, Restaurants",4.0,657,1,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-4:0,11:0-4:0,11:0-3:0,Comfort Food & Sandwiches,0.2725,5,0.5892,0.0235,0.2195,0.2259,0.0289,0.0837
NDIiNcJZpdoQpXGXl7IA2Q,0.023,0.0356,0.0462,0.0139,0.0183,0.0271,0.0235,0.0606,0.0258,0.0141,0.0163,0.1037,0.0273,0.021,0.0213,0.0222,0.051,0.1445,0.0484,0.2589,0.0604,0.0206,0.0256,0.0493,0.0202,Los Camaradas,918 S 22nd St,"Mexican, Restaurants",4.0,190,1,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,Small Plates & Cocktails,0.2589,6,0.7936,0.0247,0.2169,0.2284,0.027,0.0803
gHuMBv4kPMZ_TP8FhN8ySw,0.0229,0.0332,0.0418,0.0133,0.018,0.0272,0.0,0.1116,0.012,0.0173,0.0243,0.0784,0.0269,0.0245,0.019,0.0317,0.0418,0.1569,0.0616,0.2403,0.0137,0.0236,0.0254,0.0452,0.0131,Pierogi Factory,9965 Bustleton Ave,"Imported Food, Specialty Food, Restaurants, Polish, Food, Modern European, Ethnic Food",4.5,113,1,12:0-19:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,,Comfort Food & Sandwiches,0.2403,5,0.7995,0.0187,0.2206,0.2324,0.018,0.0839
3ldp8B52AOzNSFnPMAY0ww,0.0214,0.0352,0.0281,0.0146,0.02,0.0256,0.0288,0.1115,0.032,0.0206,0.0205,0.091,0.0271,0.0239,0.018,0.0218,0.0517,0.1253,0.041,0.2654,0.0231,0.0271,0.0221,0.0532,0.0192,Fette Sau,1208 Frankford Ave,"Barbeque, Restaurants",4.0,631,1,0:0-0:0,16:0-22:0,16:0-22:0,16:0-22:0,14:0-20:0,12:0-22:0,12:0-21:0,Comfort Food & Sandwiches,0.2654,6,0.7989,0.0264,0.2153,0.223,0.0281,0.0727
epVHdJqIFN0dtAiFvnVJVg,0.0266,0.028,0.0343,0.0134,0.0241,0.0252,0.0194,0.0743,0.0203,0.0327,0.0205,0.0997,0.0293,0.0148,0.0215,0.0175,0.0519,0.1183,0.0371,0.3477,0.0201,0.0187,0.0201,0.0439,0.0291,LongHorn Steakhouse,9769 Roosevelt Blvd,"Steakhouses, Restaurants, Barbeque, American (Traditional)",2.5,128,1,0:0-0:0,11:0-22:0,11:0-22:0,11:0-20:0,11:0-23:0,11:0-23:0,11:0-22:0,Customer Service Quality,0.3477,5,0.3665,0.0229,0.2125,0.2231,0.0245,0.0665
jUOhse36Yw56KXxGmva2Ug,0.0203,0.0379,0.0472,0.0196,0.0208,0.0239,0.0247,0.0747,0.0384,0.0191,0.0178,0.1074,0.0284,0.0185,0.0189,0.0293,0.0471,0.1507,0.0464,0.2675,0.0206,0.0166,0.0244,0.0429,0.0205,Moonshine Philly,1825 E Moyamensing Ave,"Bars, Nightlife, Pubs, Gastropubs, Restaurants",4.0,223,1,16:0-20:0,16:0-20:0,16:0-20:0,16:0-20:0,16:0-20:0,16:0-20:0,16:0-20:0,Craft Beer & Sports Bars,0.2675,4,0.8039,0.0273,0.2197,0.228,0.0271,0.0805
PVVFos1LDfD7iETY0w4vaA,0.0188,0.0215,0.0224,0.0195,0.0225,0.0257,0.0254,0.0726,0.0172,0.0212,0.0176,0.0904,0.0355,0.0215,0.0192,0.0183,0.0506,0.13,0.0768,0.2683,0.0286,0.0536,0.0249,0.0513,0.0241,Su Xing House,1508 Sansom St,"Kosher, Chinese, Restaurants, Vegetarian, Vegan",4.0,417,1,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,,Spicy & Asian Flavors,0.2683,8,0.7806,0.0277,0.229,0.2207,0.0219,0.0749
SPEXSaryxJmVpy8QoRz7Tg,0.0218,0.0263,0.0206,0.0217,0.0203,0.0268,0.0258,0.0659,0.0163,0.0174,0.0188,0.1046,0.0399,0.0211,0.0168,0.0231,0.0574,0.1405,0.0707,0.2534,0.0187,0.0306,0.0216,0.0577,0.024,Vietnam Cafe,816 S 47th St,"Vietnamese, Restaurants",4.0,357,1,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,Spicy & Asian Flavors,0.2534,7,0.8047,0.0308,0.2277,0.223,0.0246,0.08
ONJBEPNFUv_uTglJOT8ctw,0.0162,0.0621,0.0231,0.0166,0.0234,0.0257,0.0309,0.0493,0.0171,0.0219,0.0314,0.1062,0.0431,0.0179,0.0194,0.0208,0.052,0.1154,0.037,0.2918,0.0232,0.0163,0.0237,0.0516,0.0285,Liberté Lounge,120 S 17th St,"Restaurants, Food, Nightlife, Lounges, French, Bars",3.5,83,1,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-2:0,11:0-2:0,11:0-1:0,Bar Vibes & Live Music,0.2918,6,0.7114,0.0333,0.2162,0.2204,0.0351,0.0688
ZfAILO2iad90fCDtratcKg,0.0196,0.0215,0.023,0.0129,0.0184,0.0248,0.0309,0.057,0.015,0.0159,0.0154,0.0895,0.0252,0.0287,0.0172,0.0193,0.0614,0.1166,0.1116,0.285,0.0141,0.0271,0.0275,0.0608,0.0201,Machi Sushi Bar,209 S 20th St,"Sushi Bars, Restaurants",3.5,186,1,0:0-0:0,,12:0-22:0,12:0-21:0,12:0-21:30,12:0-21:0,12:0-22:0,Quick & Fresh Lunch,0.285,7,0.6773,0.0257,0.236,0.2228,0.0241,0.0731
9M7LpN2FISuihc9Ad0makw,0.0207,0.026,0.022,0.0143,0.0268,0.0285,0.0321,0.0946,0.0133,0.0172,0.0154,0.0734,0.0232,0.0361,0.0159,0.0154,0.0458,0.1629,0.0403,0.2961,0.0108,0.0121,0.024,0.0545,0.0207,Charlie's Pizzeria,4300 Roosevelt Blvd,"Pizza, Restaurants",4.0,61,1,,,,,,,,Food Trucks & Trendy Spots,0.2961,5,0.6684,0.0244,0.2151,0.2196,0.0263,0.0887
MmDwOS74IeHja_v4jzfAgQ,0.023,0.0823,0.0262,0.0158,0.0255,0.0302,0.0335,0.0402,0.0191,0.0259,0.0152,0.1179,0.0212,0.0223,0.0221,0.0339,0.042,0.1267,0.0362,0.2824,0.0219,0.0146,0.0268,0.0511,0.0294,Assembly,1840 Benjamin Franklin Pkwy,"Nightlife, Lounges, Bars",3.5,193,1,,16:0-22:30,16:0-22:30,8:0-22:30,16:0-22:30,16:0-22:30,,Bar Vibes & Live Music,0.2824,5,0.6548,0.0287,0.2142,0.2233,0.0445,0.074
GqE-dUBnMmvJz_3REK6Ykw,0.0267,0.0261,0.036,0.0575,0.0308,0.0254,0.0252,0.0567,0.0251,0.0266,0.0365,0.066,0.0229,0.0255,0.0511,0.0118,0.0421,0.1198,0.0446,0.2633,0.0146,0.0383,0.0313,0.0699,0.0442,The Head Nut,51 N 12th St,"Herbs & Spices, Coffee & Tea, Food, Specialty Food",4.0,51,1,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-17:0,Markets & Grocery Shopping,0.2633,7,0.7306,0.0209,0.2368,0.2291,0.026,0.0783
kC6C9mqUq_hMUYZZ-5kKWA,0.0167,0.0392,0.0318,0.0146,0.0247,0.0217,0.0249,0.0768,0.0262,0.0162,0.0129,0.0788,0.0235,0.0216,0.0148,0.0192,0.0529,0.1309,0.07,0.2897,0.0147,0.0157,0.0189,0.0497,0.0262,CJ & Eck's,384 Shurs Ln,"Restaurants, American (Traditional), Sports Bars, Nightlife, Bars",4.0,52,1,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,Quick & Fresh Lunch,0.2897,6,0.6583,0.0229,0.225,0.2233,0.0263,0.0729
iGwpAmEWTxattlhkuG6eDQ,0.0228,0.0236,0.0328,0.0199,0.0283,0.0182,0.0201,0.0825,0.023,0.036,0.0154,0.066,0.021,0.0304,0.0171,0.0177,0.0406,0.1224,0.0491,0.3613,0.0109,0.0129,0.0258,0.0505,0.0179,Steak 'Em Up,2600 S 11th St,"Sandwiches, Pizza, Cheesesteaks, Steakhouses, Restaurants",3.0,87,1,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,Customer Service Quality,0.3613,5,0.299,0.0199,0.2201,0.2245,0.0221,0.0718
rjdUiKAXXYHIH20zVTcPXw,0.022,0.0251,0.0366,0.0394,0.0367,0.0191,0.0151,0.0548,0.0441,0.0332,0.0148,0.063,0.0213,0.0166,0.0302,0.0197,0.0453,0.1419,0.0618,0.2859,0.018,0.0137,0.0207,0.066,0.0207,19 Degrees,1847 Christian St,"Sandwiches, Restaurants, Delis, Cafes",3.5,69,1,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-0:0,8:0-0:0,8:0-22:0,Craft Beer & Sports Bars,0.2859,6,0.5983,0.0187,0.2338,0.2317,0.0205,0.0828
iZ9fg8Dm3SsHa5BqXktGtw,0.0192,0.0259,0.027,0.0127,0.0211,0.0245,0.0232,0.058,0.015,0.0309,0.0137,0.072,0.0283,0.0266,0.0142,0.018,0.0525,0.1354,0.0759,0.3078,0.014,0.0313,0.0179,0.0569,0.0191,Aya Asian Fusion,7313-15 Frankford Ave,"Sushi Bars, Japanese, Chinese, Thai, Food, Restaurants",3.5,127,1,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:0,11:0-23:0,12:0-22:0,Quick & Fresh Lunch,0.3078,7,0.4938,0.0239,0.2253,0.2241,0.0226,0.0766
h2kkHQGhtVuFvMBlMY8NLw,0.0247,0.0674,0.0296,0.0199,0.0301,0.0237,0.0267,0.0564,0.0472,0.0216,0.0135,0.0882,0.0217,0.0295,0.0177,0.018,0.0496,0.1309,0.0487,0.255,0.0355,0.0153,0.0422,0.0487,0.0235,Pitchers Pub,4326 Main St,"Nightlife, American (Traditional), Bars, Restaurants, Pubs",3.5,89,1,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,12:0-2:0,11:0-2:0,12:0-2:0,Craft Beer & Sports Bars,0.255,5,0.6526,0.0225,0.2196,0.2218,0.0382,0.0796
KiUa4mgYeMGXT6dwiDp04A,0.0212,0.041,0.0169,0.0139,0.0209,0.0168,0.0272,0.0516,0.0234,0.0199,0.0138,0.0984,0.0346,0.0204,0.0177,0.0274,0.0414,0.1571,0.0424,0.2641,0.053,0.0225,0.0305,0.0459,0.016,Frida Cantina,1000 Wolf St,"Bars, Nightlife, Mexican, Restaurants",4.5,75,1,16:0-23:45,16:0-23:45,16:0-23:45,16:0-23:45,16:0-23:45,16:0-23:45,16:0-23:45,Small Plates & Cocktails,0.2641,5,0.7838,0.0302,0.2154,0.2189,0.0292,0.0858
un0xxX785wfQfprryh0TjQ,0.0229,0.0449,0.0418,0.0153,0.0237,0.0243,0.0286,0.0866,0.0403,0.0178,0.0224,0.0862,0.0299,0.0224,0.0156,0.0207,0.0452,0.1478,0.0474,0.2589,0.0168,0.0154,0.0255,0.0463,0.0181,Lucky's Last Chance,4421 Main St,"Burgers, Pubs, Restaurants, Hot Dogs, Nightlife, Beer, Wine & Spirits, Food, Bars",4.5,579,1,0:0-0:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,Craft Beer & Sports Bars,0.2589,4,0.8192,0.0271,0.2173,0.2248,0.0315,0.0807
u7cZUEGK6iJP2gvI22xY2A,0.0215,0.0372,0.0338,0.0151,0.0206,0.0242,0.0213,0.0804,0.06,0.0185,0.0245,0.0956,0.0264,0.0243,0.0183,0.0283,0.0462,0.1393,0.0446,0.2532,0.0216,0.025,0.0262,0.0463,0.0178,Memphis Taproom,2331 E Cumberland St,"Bars, Restaurants, American (New), Beer Bar, Pubs, Nightlife",4.0,675,1,,,11:30-0:0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-22:0,Craft Beer & Sports Bars,0.2532,5,0.8262,0.0251,0.2166,0.2254,0.0261,0.0775
WdW_rka38TeVxhh2F3nBew,0.0245,0.0676,0.0231,0.0192,0.0313,0.0256,0.0328,0.0499,0.0341,0.0348,0.0128,0.1045,0.0215,0.0186,0.0169,0.0193,0.0414,0.119,0.0585,0.2823,0.0182,0.0193,0.0285,0.0571,0.0246,The Bayou Bar & Grill,4245 Main St,"Pubs, Sports Bars, Nightlife, Restaurants, Bars, Chicken Wings",3.0,178,1,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,Bar Vibes & Live Music,0.2823,6,0.5475,0.0249,0.2223,0.2214,0.0403,0.0733
pW5DXTpKnw3y0fopipbJVg,0.0289,0.0502,0.0384,0.017,0.0229,0.0207,0.0229,0.0558,0.0274,0.0235,0.018,0.1092,0.0223,0.0235,0.0178,0.0245,0.05,0.1143,0.0476,0.2994,0.0323,0.0158,0.0239,0.049,0.0254,Landmark Americana Tap & Grill - University City,3333 Market St,"American (New), Sports Bars, Bars, Restaurants, Nightlife",3.0,394,1,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,Small Plates & Cocktails,0.2994,5,0.5226,0.0231,0.217,0.2265,0.0332,0.0676
oCoiJ-GBriiupCgpgWfVhQ,0.0253,0.069,0.0229,0.0164,0.0287,0.0222,0.035,0.0493,0.0371,0.0357,0.0177,0.0679,0.019,0.0144,0.0191,0.0233,0.045,0.1448,0.0358,0.2941,0.0155,0.0142,0.0362,0.0478,0.0252,Paddy's Old City Pub,228 Race St,"Restaurants, American (Traditional), Nightlife, Bars, Pubs",3.5,117,1,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,Bar Vibes & Live Music,0.2941,4,0.585,0.0257,0.2139,0.2189,0.0418,0.0831
GZF6aC0nOhappc70jj5RJQ,0.025,0.0236,0.0396,0.0198,0.0108,0.034,0.0402,0.0792,0.0191,0.0403,0.0244,0.0667,0.0242,0.0215,0.0229,0.017,0.05,0.132,0.0515,0.2746,0.0192,0.0131,0.0378,0.0721,0.0172,Steve Stein's Famous Deli,"1619 Grant Ave, Ste 39","Restaurants, Grocery, Event Planning & Services, Food, Caterers, Bakeries, Delis",3.5,68,1,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,8:0-17:30,8:0-17:30,7:0-17:30,Customer Service Quality,0.2746,6,0.6006,0.028,0.2204,0.2289,0.0299,0.0858
AUyRZmMBIah8yFNnBadJ0g,0.0221,0.0302,0.0338,0.0387,0.029,0.0239,0.0214,0.0471,0.0303,0.0366,0.0206,0.0644,0.0249,0.0332,0.0626,0.0249,0.0477,0.1277,0.0486,0.2786,0.0166,0.017,0.0198,0.0527,0.0344,Whole Foods Market,2101 Pennsylvania Ave,"Grocery, Food, Beer, Wine & Spirits, Organic Stores, Specialty Food, Health Markets",3.5,208,1,0:0-0:0,7:0-23:45,7:0-23:45,7:0-17:0,7:0-21:0,9:0-20:0,7:0-20:0,Markets & Grocery Shopping,0.2786,5,0.5167,0.0237,0.2295,0.2266,0.0243,0.0728
-fs09akgCKv5rTTy7iUHUg,0.0233,0.026,0.0247,0.0438,0.0195,0.0232,0.0227,0.0764,0.0161,0.0192,0.0566,0.0762,0.0314,0.0288,0.0188,0.0235,0.0476,0.1598,0.0454,0.2388,0.0149,0.0179,0.0236,0.0496,0.0155,ICI Macarons & Cafe,230 Arch St,"Desserts, Bakeries, Food, Coffee & Tea, Specialty Food, Macarons",5.0,276,1,0:0-0:0,,,,9:0-17:0,9:0-17:0,9:0-17:0,Desserts & Bakery,0.2388,5,0.8789,0.0264,0.2309,0.2224,0.0239,0.0859
TbjqvdrSBm27arbKbReRfg,0.0208,0.0271,0.0289,0.0148,0.0188,0.0256,0.0285,0.0683,0.0233,0.0182,0.0226,0.0987,0.0374,0.025,0.0155,0.0215,0.0512,0.1566,0.052,0.2672,0.0159,0.0374,0.0254,0.0548,0.02,Thanal Indian Tavern,1939 Arch St,"Asian Fusion, Restaurants, Indian",4.5,240,1,0:0-0:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-21:0,Spicy & Asian Flavors,0.2672,7,0.823,0.0303,0.2188,0.2237,0.0254,0.0867
AwJRVQ4tmQFWNqQL9pXQgw,0.034,0.0233,0.0,0.0334,0.0259,0.0337,0.0248,0.0602,0.0124,0.0219,0.014,0.0647,0.0338,0.0204,0.0169,0.0203,0.0452,0.1348,0.0784,0.2849,0.011,0.0376,0.0216,0.0675,0.0112,Tai's Vietnamese Food,1835 N 12th St,"Food Stands, Restaurants, Vietnamese",4.0,60,1,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,,,Spicy & Asian Flavors,0.2849,6,0.7657,0.0273,0.2334,0.2194,0.0276,0.0806
7NITtPelRe_oQRsWACI3yA,0.0276,0.0323,0.0245,0.0467,0.0223,0.0256,0.0263,0.0874,0.0226,0.0189,0.0175,0.081,0.0242,0.029,0.0218,0.0252,0.0458,0.1333,0.0591,0.2763,0.0154,0.0196,0.0294,0.0513,0.0196,Founded Coffee & Pizza,3300 Henry Ave,"Salad, Restaurants, Coffee & Tea, Pizza, Food",4.0,104,1,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,11:0-23:0,11:0-22:0,"Cafe, Coffee & Reading Terminal",0.2763,6,0.7652,0.0252,0.2356,0.2225,0.0286,0.0775
lZX5_8qspEXtMJGFQ0-Mow,0.0221,0.0514,0.0236,0.0349,0.0253,0.022,0.0251,0.0336,0.0196,0.0271,0.0166,0.074,0.0192,0.0176,0.0233,0.035,0.0424,0.1142,0.0327,0.2849,0.0202,0.0141,0.0213,0.0467,0.1261,Philadelphia Marriott Downtown,"1201 Market Street, (guest entrance at 1200 Filbert Street).","Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels, Restaurants",3.0,595,1,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,Venue & Location Experience,0.2849,5,0.4442,0.0252,0.2228,0.2231,0.0319,0.0661
poviu-6n3iaRE4gdQz6OYw,0.0206,0.034,0.0269,0.0169,0.0181,0.022,0.0621,0.0591,0.024,0.0197,0.0213,0.1268,0.0301,0.0211,0.0168,0.0185,0.0457,0.1305,0.0544,0.2528,0.0242,0.0165,0.0249,0.0487,0.0199,Oyster House,1516 Sansom St,"Restaurants, Steakhouses, Seafood",4.0,1407,1,,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,11:30-22:0,,Cocktail Bars & Speakeasy,0.2528,6,0.8307,0.0384,0.2206,0.214,0.0391,0.0743
d_2gSlgHT0dVEAH1tQ88NA,0.0299,0.0851,0.0213,0.0164,0.0295,0.0254,0.0234,0.0437,0.065,0.0325,0.0141,0.0882,0.0198,0.0312,0.0177,0.0331,0.0397,0.1265,0.0404,0.2552,0.0158,0.0131,0.0282,0.0495,0.0285,Garage Passyunk,1231 E Passyunk Ave,"Bars, Beer Bar, Nightlife",4.0,184,1,0:0-0:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,11:0-2:0,11:0-2:0,Craft Beer & Sports Bars,0.2552,5,0.729,0.0244,0.2143,0.2232,0.0442,0.0739
3eJMsl41qwhcYlvoTF1ElQ,0.0198,0.0297,0.0514,0.0197,0.0208,0.0255,0.0292,0.0772,0.0189,0.0184,0.0254,0.1236,0.0592,0.0213,0.019,0.0284,0.0506,0.1218,0.0403,0.2515,0.0258,0.0218,0.0227,0.0501,0.023,a.kitchen,135 S 18th St,"Food, Breakfast & Brunch, Modern European, Restaurants, Beer, Wine & Spirits, American (New)",3.5,441,1,,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-21:0,Fine Dining & Tasting Menu,0.2515,8,0.7473,0.041,0.218,0.2303,0.0261,0.0706
HMFdn_aA3ASTKWqme7aMpQ,0.0181,0.0517,0.0427,0.0162,0.014,0.0334,0.0235,0.0556,0.0928,0.0155,0.0351,0.0881,0.0245,0.0193,0.0183,0.0287,0.044,0.1497,0.047,0.2258,0.0275,0.0194,0.0326,0.0376,0.0213,Original 13 Ciderworks,1526 N American St,"American (Traditional), Food, Restaurants, Bars, Pubs, American (New), Gluten-Free, Nightlife, Cideries",4.5,65,1,0:0-0:0,16:0-22:0,16:0-22:0,16:0-23:0,16:0-23:0,12:0-23:0,10:0-19:0,Craft Beer & Sports Bars,0.2258,6,0.8968,0.0252,0.2186,0.2251,0.0301,0.0809
93K-xlLwLnwcFuV2r2MI6Q,0.0267,0.0243,0.0189,0.0159,0.0177,0.0259,0.0248,0.062,0.0139,0.0171,0.0146,0.094,0.0349,0.0244,0.0164,0.0251,0.0512,0.1531,0.0705,0.2631,0.02,0.0432,0.0185,0.0485,0.0204,Thai Square Restaurant,2521 Christian St,"Thai, Restaurants",4.0,162,1,0:0-0:0,16:0-21:30,16:0-21:30,16:0-21:30,16:0-21:30,16:0-21:30,16:0-21:30,Spicy & Asian Flavors,0.2631,6,0.8127,0.0289,0.2238,0.2203,0.0253,0.0813
X3NS8516o015Z1zcOwrqmQ,0.0195,0.0273,0.0378,0.0147,0.0155,0.0243,0.0281,0.0651,0.0213,0.0188,0.0308,0.1445,0.0577,0.0237,0.015,0.0254,0.0472,0.1577,0.0368,0.2317,0.0224,0.0184,0.0186,0.0432,0.0192,Jansen,7402 Germantown Ave,"American (New), Restaurants",4.5,139,1,,,17:0-20:0,17:0-20:0,17:0-21:0,17:0-21:0,17:0-20:0,Fine Dining & Tasting Menu,0.2317,5,0.8712,0.0393,0.2145,0.2238,0.0248,0.0816
k_43W3zbbEuvYuLZviSJKA,0.0242,0.0268,0.0165,0.0152,0.018,0.0231,0.0249,0.0926,0.0155,0.0287,0.014,0.0663,0.0206,0.0282,0.0184,0.0203,0.0432,0.1399,0.0523,0.3168,0.0239,0.0209,0.02,0.0535,0.0335,&pizza - UPenn,3925 Walnut St,"Vegetarian, Vegan, Restaurants, Pizza",4.0,61,1,0:0-0:0,11:0-22:0,11:0-22:0,11:0-20:0,11:0-0:0,11:0-0:0,11:0-22:0,Venue & Location Experience,0.3168,6,0.699,0.022,0.2184,0.2201,0.0252,0.078
9OhPfV0C3Q49l5tSre2MuQ,0.0246,0.0253,0.023,0.0157,0.0236,0.0433,0.019,0.0706,0.0146,0.0234,0.0163,0.0769,0.0328,0.0261,0.0173,0.0206,0.0527,0.1374,0.0556,0.287,0.0156,0.0304,0.0242,0.0606,0.0196,Kabobeesh,4201 Chestnut St,"Food, Ethnic Food, Indian, Middle Eastern, Pakistani, Halal, Specialty Food, Barbeque, Restaurants",3.5,322,1,11:0-23:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,Chef Specials & Platters,0.287,7,0.6774,0.0249,0.2196,0.2254,0.0228,0.0804
wDsyh_29ycKVC3pefiqO6w,0.021,0.0265,0.0277,0.014,0.0201,0.0312,0.0301,0.0917,0.0178,0.0287,0.016,0.0736,0.0231,0.0212,0.0155,0.0174,0.0495,0.1498,0.0498,0.2928,0.0142,0.015,0.0295,0.0589,0.0234,Old City Pizza,100 N 3rd St,"Pizza, Italian, Breakfast & Brunch, Restaurants",3.0,196,1,9:0-18:0,11:0-18:0,11:0-20:0,11:0-21:0,11:0-21:0,10:0-21:0,10:0-20:0,Comfort Food & Sandwiches,0.2928,5,0.3903,0.0241,0.2177,0.2234,0.0258,0.0864
